AHS_Control_Number,Age,Area_Med_Income,FMR,Poverty_Income,BEDRMS,BUILT,Market_value,HH_QTY,HH_Income,Monthly_Hsg,Monthly_Utility,Total_Wage,FMTStructureType,FMTOwnRent,FMTAssisted
1.77788E+11,24,61292,467,12019,0,1950,-6,1,3987,486,0,4000,3 5-19 units,2 Renter,0 Not Assisted
1.77788E+11,40,61292,467,12019,0,1950,-6,1,3987,414,14,4000,3 5-19 units,2 Renter,0 Not Assisted
1.77822E+11,22,63000,1895,18097,3,1920,300000,3,68961,475,150,69000,1 Single Family,1 Owner,.
1.77846E+11,56,66200,765,12019,1,1970,-6,1,31000,570,70,30000,3 5-19 units,2 Renter,0 Not Assisted
1.77847E+11,28,66200,945,18612,2,1970,-6,3,2987,817,186.75,3000,3 5-19 units,2 Renter,0 Not Assisted
1.77874E+11,26,82300,736,12036,1,1980,250000,1,-13,685,43,0,5 50+ units,1 Owner,.
1.77903E+11,60,105900,1583,15470,2,1940,-6,2,18894,1338,138,17000,2 2-4 units,2 Renter,0 Not Assisted
1.77926E+11,-9,64810,819,-6,2,1950,-6,-6,-6,-6,189.6666667,-9,1 Single Family,2 Renter,.
1.77926E+11,63,64810,629,12005,1,1975,20000,1,18298,707,42,0,3 5-19 units,1 Owner,.
1.77942E+11,59,67676,1987,18574,4,1970,300000,3,99961,2083,241,100000,1 Single Family,1 Owner,.
1.77955E+11,26,63000,1895,18126,3,1930,-6,3,55961,2770,270,56000,3 5-19 units,2 Renter,0 Not Assisted
1.77964E+11,37,84100,1621,28204,2,1970,-6,5,38974,1362,62,33000,5 50+ units,2 Renter,0 Not Assisted
1.77964E+11,62,84100,2268,15470,3,1975,-6,2,-26,1405,105,0,1 Single Family,2 Renter,0 Not Assisted
1.77988E+11,29,63000,1243,12055,1,1919,-6,1,54987,261,61,55000,4 20-49 units,2 Renter,0 Not Assisted
1.78005E+11,75,49000,1539,11114,3,1950,120000,1,34987,985,160.1666667,35000,1 Single Family,1 Owner,.
1.78037E+11,55,61900,1921,23901,3,1950,430000,4,279861,704,179,223000,1 Single Family,1 Owner,.
1.78037E+11,57,61900,1921,18050,3,1920,450000,3,96961,3688,575.25,97000,1 Single Family,1 Owner,.
1.78038E+11,-9,61900,1421,-6,2,1940,-6,-6,-6,-6,27,-9,1 Single Family,2 Renter,.
1.78046E+11,49,74316,893,15905,2,1970,40000,2,14020,734,80,4000,6 Mobile Home,1 Owner,.
1.78053E+11,31,63000,1474,18595,2,1950,-6,3,5867,400,0,0,5 50+ units,2 Renter,1 Assisted
1.78053E+11,49,63000,1474,18070,2,1960,-6,3,51961,612,0,52000,5 50+ units,2 Renter,1 Assisted
1.78086E+11,27,85600,1740,15452,4,1930,360000,2,179988,2400,174.9166667,179229,1 Single Family,1 Owner,.
1.7813E+11,34,89200,1361,18639,2,1960,-6,3,9730,137,57,9743,2 2-4 units,2 Renter,0 Not Assisted
1.7813E+11,30,89200,1901,12019,3,1975,850000,1,149987,2879,337.5,150000,1 Single Family,1 Owner,.
1.78142E+11,-9,65100,619,-6,1,1930,-6,-6,-6,-6,145,-9,3 5-19 units,2 Renter,.
1.7815E+11,40,73600,966,15452,2,1975,-6,2,56087,981,81,52500,3 5-19 units,2 Renter,0 Not Assisted
1.78151E+11,29,73600,815,18595,1,1975,-6,3,34974,799,49,35000,3 5-19 units,2 Renter,0 Not Assisted
1.78151E+11,75,73600,966,18126,2,1960,120000,3,9987,903,173,0,2 2-4 units,1 Owner,.
1.78186E+11,44,63000,1474,12036,2,1930,-6,1,91100,1100,0,90000,1 Single Family,2 Renter,0 Not Assisted
1.78197E+11,69,56800,1221,11080,3,1970,100000,1,30200,374,103,11000,1 Single Family,1 Owner,.
1.78207E+11,56,89100,1007,12005,1,1960,-6,1,9900,236,0,0,5 50+ units,2 Renter,1 Assisted
1.78238E+11,72,94655,1792,11067,3,1960,420000,1,83600,579,204.1666667,0,1 Single Family,1 Owner,.
1.78239E+11,47,94655,2061,18639,5,1920,400000,3,80000,2872,303,68000,1 Single Family,1 Owner,.
1.78258E+11,72,79200,1394,13948,3,1975,260000,2,60200,560,234.4166667,0,1 Single Family,1 Owner,.
1.78259E+11,85,79200,1394,13964,3,1930,90000,2,19867,265,140.0833333,11000,1 Single Family,1 Owner,.
1.78282E+11,30,94655,1438,15946,2,1940,-6,2,7500,158,51,0,2 2-4 units,2 Renter,1 Assisted
1.7832E+11,70,66200,1290,14024,3,1970,90000,2,99660,502,256,0,1 Single Family,1 Owner,.
1.7832E+11,31,66200,945,12005,2,1975,100000,1,60505,320,57,60000,2 2-4 units,1 Owner,.
1.78322E+11,45,60060,1282,18595,3,1960,80000,3,121787,957,324,117000,1 Single Family,1 Owner,.
1.78336E+11,80,74008,971,13948,2,1990,20000,2,25778,320,132,0,4 20-49 units,1 Owner,.
1.78336E+11,26,74008,1243,15470,3,1950,250000,2,20087,1726,103.3333333,20000,1 Single Family,1 Owner,.
1.78336E+11,30,74008,1243,24253,3,1920,-6,4,324209,5968,178.1666667,10000,1 Single Family,2 Renter,0 Not Assisted
1.78337E+11,69,74008,1445,14007,4,1970,450000,2,62687,879,279,60000,1 Single Family,1 Owner,.
1.78358E+11,42,73600,1231,27570,3,1919,400000,5,132187,2947,205,130000,1 Single Family,1 Owner,.
1.78358E+11,60,72300,1054,12055,1,1930,-6,1,13600,700,0,0,4 20-49 units,2 Renter,0 Not Assisted
1.78359E+11,63,72300,1054,12019,1,1970,-6,1,600,1035,24,0,2 2-4 units,2 Renter,0 Not Assisted
1.7838E+11,72,63000,1474,13964,2,1950,-6,2,12200,365,0,0,5 50+ units,2 Renter,1 Assisted
1.78452E+11,35,63000,2124,23828,4,1919,-6,4,44948,1441,141,45000,2 2-4 units,2 Renter,0 Not Assisted
1.78487E+11,50,105900,2058,29121,3,1920,200000,5,99735,2162,345.6666667,99800,1 Single Family,1 Owner,.
1.78493E+11,43,84100,1621,12019,2,1960,160000,1,8000,1658,42,0,3 5-19 units,1 Owner,.
1.785E+11,31,63000,1243,12019,1,1919,-6,1,7500,1307,107,0,3 5-19 units,2 Renter,0 Not Assisted
1.78502E+11,28,64400,1095,23509,3,1950,-6,4,15000,986,285.6666667,0,1 Single Family,2 Renter,0 Not Assisted
1.78502E+11,64,64810,629,12019,1,1950,-6,1,-13,942,109,0,5 50+ units,2 Renter,0 Not Assisted
1.78502E+11,-9,64810,819,-6,2,1960,60000,-6,-6,-6,22.25,-9,1 Single Family,1 Owner,.
1.78503E+11,63,64400,1196,23863,4,1960,30000,4,26948,379,281,27000,1 Single Family,1 Owner,.
1.78503E+11,64,64810,629,12019,1,1960,-6,1,25000,916,58,0,3 5-19 units,2 Renter,0 Not Assisted
1.78503E+11,-9,64400,821,-6,2,1975,-6,-6,-6,-6,158,-9,2 2-4 units,2 Renter,.
1.78503E+11,59,64810,819,15452,2,1950,20000,2,62990,460,227,63016,1 Single Family,1 Owner,.
1.78503E+11,39,64810,1094,18574,3,1970,150000,3,360363,989,384,46154,1 Single Family,1 Owner,.
1.78503E+11,56,64400,629,12005,1,1950,-6,1,12852,293,0,0,5 50+ units,2 Renter,1 Assisted
1.78503E+11,72,64810,1094,13948,3,1950,60000,2,50000,475,268.3333333,0,1 Single Family,1 Owner,.
1.78516E+11,56,49000,1122,15470,2,1920,-6,2,16680,735,85,0,2 2-4 units,2 Renter,0 Not Assisted
1.78551E+11,62,79200,1496,23901,4,1919,150000,4,20611,1249,273.5,20000,1 Single Family,1 Owner,.
1.78559E+11,20,67496,585,12055,0,1975,-6,1,11987,450,0,12000,5 50+ units,2 Renter,0 Not Assisted
1.78583E+11,34,79200,929,12005,1,1919,-6,1,79987,1451,88,80000,5 50+ units,2 Renter,0 Not Assisted
1.78583E+11,59,79200,1496,18097,4,1919,90000,3,89987,483,237,84335,1 Single Family,1 Owner,.
1.78584E+11,60,79200,929,12005,1,1940,-6,1,48000,790,42,0,5 50+ units,2 Renter,0 Not Assisted
1.78584E+11,48,79200,1603,28229,5,1920,40000,5,44948,629,454,45000,1 Single Family,1 Owner,.
1.78584E+11,30,79200,1394,18574,3,1930,130000,3,39987,1187,249,0,1 Single Family,1 Owner,.
1.78594E+11,30,63000,1474,23401,2,1919,-6,4,64974,1159,76,65000,2 2-4 units,2 Renter,0 Not Assisted
1.78597E+11,35,73600,966,12055,2,1930,-6,1,32030,990,90,32000,3 5-19 units,2 Renter,0 Not Assisted
1.78597E+11,56,73600,1231,15452,3,1940,290000,2,37423,1408,358,22436,1 Single Family,1 Owner,.
1.78597E+11,58,73600,1231,18050,3,1950,180000,3,35261,1348,306,35300,1 Single Family,1 Owner,.
1.78597E+11,58,73600,1231,15946,3,1970,90000,2,17974,505,166,18000,1 Single Family,1 Owner,.
1.78597E+11,71,65100,772,18050,2,1919,60000,3,68697,388,255,31490,1 Single Family,1 Owner,.
1.78638E+11,42,67496,1429,32462,4,1975,-6,6,72961,1369,359.25,68200,1 Single Family,2 Renter,0 Not Assisted
1.78638E+11,-9,61228,835,-6,2,1975,20000,-6,-6,-6,66.75,-9,1 Single Family,1 Owner,.
1.78641E+11,62,72300,2009,15439,3,1970,2520000,2,89974,2111,259,90000,1 Single Family,1 Owner,.
1.78671E+11,83,61900,1921,11067,3,1950,450000,1,1865,485,336.5,0,1 Single Family,1 Owner,.
1.78671E+11,63,61900,2140,15452,4,1970,300000,2,25237,173,172,0,1 Single Family,1 Owner,.
1.78752E+11,57,85600,1251,15452,2,1975,-6,2,8507,389,0,0,5 50+ units,2 Renter,1 Assisted
1.78778E+11,24,101200,1423,12036,1,1950,-6,1,49000,1530,104.6666667,48000,3 5-19 units,2 Renter,0 Not Assisted
1.78778E+11,-9,89200,1361,-6,2,1975,-6,-6,-6,-6,252,-9,5 50+ units,2 Renter,.
1.78779E+11,31,101200,1423,18050,1,1970,-6,3,8961,2186,30,9000,3 5-19 units,2 Renter,0 Not Assisted
1.78788E+11,30,63400,585,12019,1,1919,-6,1,19987,484,0,20000,4 20-49 units,2 Renter,0 Not Assisted
1.78789E+11,27,63400,585,18050,1,1960,-6,3,24074,450,25,24000,3 5-19 units,2 Renter,0 Not Assisted
1.78789E+11,49,63400,993,15452,3,1919,20000,2,19987,1122,492.6666667,10000,1 Single Family,1 Owner,.
1.78789E+11,68,63400,585,11057,1,1950,-6,1,14424,512,122,0,2 2-4 units,2 Renter,0 Not Assisted
1.78822E+11,31,63000,1243,15452,1,1919,-6,2,130540,2484,109,130000,5 50+ units,2 Renter,0 Not Assisted
1.78823E+11,66,63000,1474,14007,2,1930,-6,2,43200,1472,272,15000,2 2-4 units,2 Renter,0 Not Assisted
1.78829E+11,-9,82300,736,-6,1,1960,-6,-6,-6,-6,59,-9,4 20-49 units,2 Renter,.
1.78846E+11,43,66200,1290,15517,3,1970,-6,2,124974,1046,246,125000,1 Single Family,2 Renter,0 Not Assisted
1.78874E+11,35,82300,736,15537,1,1919,-6,2,79974,777,27,80000,4 20-49 units,2 Renter,0 Not Assisted
1.78881E+11,31,89100,971,12055,0,1970,-6,1,19987,656,81,20000,3 5-19 units,2 Renter,0 Not Assisted
1.78881E+11,-9,89100,1007,-6,1,1960,-6,-6,-6,-6,126,-9,5 50+ units,2 Renter,.
1.78903E+11,44,105900,1583,23529,2,1970,240000,4,99974,2237,116.6666667,100000,2 2-4 units,1 Owner,.
1.78903E+11,66,105900,1583,11128,2,1950,-6,1,19150,1282,82,0,3 5-19 units,2 Renter,0 Not Assisted
1.78904E+11,44,105900,1583,23500,2,1970,-6,4,59974,2780,80,60000,1 Single Family,2 Renter,0 Not Assisted
1.78941E+11,52,72300,1054,15470,1,1970,-6,2,23987,801,26,19000,3 5-19 units,2 Renter,0 Not Assisted
1.78954E+11,26,63000,1243,15492,1,1919,-6,2,-26,1148,79,0,3 5-19 units,2 Renter,0 Not Assisted
1.78963E+11,32,84100,2268,12036,3,1950,-6,1,69100,814,109,68000,1 Single Family,2 Renter,0 Not Assisted
1.78964E+11,73,84100,2268,13948,3,1980,40000,2,25000,1609,102,0,6 Mobile Home,1 Owner,.
1.79016E+11,70,63400,1142,18034,5,1919,50000,3,43923,487,287.5,9000,1 Single Family,1 Owner,.
1.79037E+11,67,61900,2140,18070,4,1960,-6,3,86864,2797,274,12000,1 Single Family,2 Renter,0 Not Assisted
1.79086E+11,34,85600,1251,15537,2,1960,-6,2,76974,967,92,77000,3 5-19 units,2 Renter,0 Not Assisted
1.79087E+11,26,85600,1000,18652,1,1930,-6,3,72114,944,69,72140,3 5-19 units,2 Renter,0 Not Assisted
1.79186E+11,87,63000,1243,11080,1,1940,-6,1,9740,767,42,0,4 20-49 units,2 Renter,0 Not Assisted
1.79197E+11,86,56800,730,11080,1,1970,-6,1,16000,406,0,0,5 50+ units,2 Renter,1 Assisted
1.79206E+11,50,89100,1202,15517,2,1940,-6,2,26974,960,10,27000,2 2-4 units,2 Renter,0 Not Assisted
1.79207E+11,31,89100,1550,15452,3,1920,150000,2,68974,998,110,69000,1 Single Family,1 Owner,.
1.79239E+11,43,94655,1150,12055,1,1950,-6,1,341930,1925,25,341943,5 50+ units,2 Renter,0 Not Assisted
1.79243E+11,73,89100,1202,18050,2,1930,100000,3,50068,1357,340.1666667,5000,2 2-4 units,1 Owner,.
1.7927E+11,68,68658,1427,13948,3,1975,230000,2,59604,865,256.5833333,0,1 Single Family,1 Owner,.
1.79281E+11,43,94400,1444,18652,2,1919,-6,3,18974,981,81,19000,2 2-4 units,2 Renter,0 Not Assisted
1.79281E+11,51,94400,1444,15946,2,1920,-6,2,5087,1251,101,0,1 Single Family,2 Renter,1 Assisted
1.79282E+11,45,94655,1947,28261,4,1920,-6,5,25185,2481,173.4166667,25250,2 2-4 units,2 Renter,0 Not Assisted
1.79319E+11,-9,66200,1290,-6,3,1940,-6,-6,-6,-6,123.5,-9,1 Single Family,2 Renter,.
1.7932E+11,45,66200,945,12005,2,1975,-6,1,64987,988,240.6666667,65000,3 5-19 units,2 Renter,0 Not Assisted
1.7932E+11,53,66200,1290,12019,3,1970,40000,1,-13,158,158.1666667,0,1 Single Family,1 Owner,.
1.79321E+11,32,56800,582,12036,0,1930,-6,1,31987,840,40,32000,5 50+ units,2 Renter,0 Not Assisted
1.79337E+11,30,74008,971,27539,2,1970,-6,5,59956,823,123,49166,2 2-4 units,2 Renter,0 Not Assisted
1.79358E+11,31,72300,1054,12019,1,1960,-6,1,64987,1297,42,65000,2 2-4 units,2 Renter,0 Not Assisted
1.79359E+11,60,72300,1382,12019,2,1960,-6,1,39987,1636,69,40000,2 2-4 units,2 Renter,0 Not Assisted
1.7938E+11,24,63000,1895,18070,3,1919,-6,3,31907,2594,94,6000,3 5-19 units,2 Renter,0 Not Assisted
1.79385E+11,36,105900,2058,23428,3,1960,300000,4,99974,1883,198.5,100000,1 Single Family,1 Owner,.
1.7939E+11,49,67496,887,12055,2,1950,-6,1,15987,660,0,16000,3 5-19 units,2 Renter,0 Not Assisted
1.79452E+11,32,63000,1243,12005,1,1940,-6,1,59987,1437,62,60000,5 50+ units,2 Renter,0 Not Assisted
1.79453E+11,52,63000,1243,12036,1,1920,-6,1,13000,1180,80,0,4 20-49 units,2 Renter,0 Not Assisted
1.79494E+11,71,84100,2525,11067,4,1975,120000,1,43916,401,101.3333333,0,1 Single Family,1 Owner,.
1.79495E+11,56,64810,1094,15492,3,1975,-6,2,59974,1152,202.3333333,60000,1 Single Family,2 Renter,0 Not Assisted
1.795E+11,49,63000,1243,15517,1,1960,-6,2,36987,1340,78,18000,5 50+ units,2 Renter,0 Not Assisted
1.79502E+11,59,64810,1201,15452,4,1975,250000,2,166000,1168,339.3333333,135000,1 Single Family,1 Owner,.
1.79502E+11,43,64810,1094,27570,3,1940,80000,5,62961,1343,360,63000,1 Single Family,1 Owner,.
1.79502E+11,80,64810,1094,13948,3,1960,500000,2,82980,1317,600.1666667,0,1 Single Family,1 Owner,.
1.79502E+11,50,64810,1094,12019,3,1975,130000,1,12864,1103,140,0,1 Single Family,1 Owner,.
1.79502E+11,71,64810,1201,13964,4,1985,400000,2,95200,1087,355.5,0,1 Single Family,1 Owner,.
1.79503E+11,54,64810,1094,15492,3,1970,40000,2,71974,863,117,72000,1 Single Family,1 Owner,.
1.79503E+11,60,64810,1201,12019,4,1975,300000,1,85000,2812,139,75000,1 Single Family,1 Owner,.
1.79503E+11,27,64810,1094,23462,3,1960,-6,4,54974,1345,292.1666667,55000,1 Single Family,2 Renter,0 Not Assisted
1.79515E+11,45,49000,1122,18574,2,2008,-6,3,35987,922,222,20000,3 5-19 units,2 Renter,0 Not Assisted
1.79515E+11,-9,49000,876,-6,1,1940,-6,-6,-6,-6,70,-9,3 5-19 units,2 Renter,.
1.7955E+11,29,79200,929,15452,1,1960,-6,2,70987,1337,120,48000,2 2-4 units,2 Renter,0 Not Assisted
1.79573E+11,54,65100,772,23931,2,1975,-6,4,3648,842,200,3700,1 Single Family,2 Renter,0 Not Assisted
1.79583E+11,56,79200,1496,15470,4,1940,280000,2,74974,1739,139.0833333,75000,1 Single Family,1 Owner,.
1.79583E+11,48,79200,929,15452,1,1930,-6,2,7463,600,0,0,2 2-4 units,2 Renter,0 Not Assisted
1.79583E+11,60,79200,1394,24218,3,1940,250000,4,411209,1903,402.6666667,97000,1 Single Family,1 Owner,.
1.79583E+11,51,79200,1119,18652,2,1930,-6,3,23940,843,143,20000,1 Single Family,2 Renter,0 Not Assisted
1.79584E+11,43,79200,1496,27654,4,1995,90000,5,56987,530,177.4166667,36000,1 Single Family,1 Owner,.
1.79584E+11,40,79200,1394,23483,3,1960,-6,4,4330,143,142,0,1 Single Family,2 Renter,1 Assisted
1.79584E+11,51,79200,1394,15470,3,1930,130000,2,129974,1118,186.6666667,130000,1 Single Family,1 Owner,.
1.79584E+11,77,79200,1119,13964,2,1985,-6,2,53520,0,0,0,1 Single Family,2 Renter,0 Not Assisted
1.79596E+11,52,73600,1231,29153,3,1960,400000,5,42384,2835,285.3333333,27436,1 Single Family,1 Owner,.
1.79596E+11,81,73600,1416,15932,5,1940,100000,2,18000,290,192,0,1 Single Family,1 Owner,.
1.79596E+11,-9,73600,966,-6,2,1985,-6,-6,-6,-6,72,-9,2 2-4 units,2 Renter,.
1.79596E+11,42,73600,1231,31889,3,1919,150000,6,47948,700,183,48000,1 Single Family,1 Owner,.
1.79596E+11,66,73600,1436,13948,4,1940,90000,2,22300,706,298,20000,1 Single Family,1 Owner,.
1.79597E+11,47,73600,966,15517,2,1975,-6,2,69974,481,81,70000,3 5-19 units,2 Renter,0 Not Assisted
1.79597E+11,47,73600,966,18595,2,1950,-6,3,42023,199,28,42000,4 20-49 units,2 Renter,1 Assisted
1.79597E+11,-9,73600,1231,-6,3,1919,-6,-6,-6,-6,72,-9,2 2-4 units,2 Renter,.
1.79597E+11,63,65100,1114,12005,5,1930,100000,1,12000,451,305,0,1 Single Family,1 Owner,.
1.79671E+11,77,61900,1921,13948,3,1960,450000,2,17349,1054,126.0833333,0,1 Single Family,1 Owner,.
1.79671E+11,36,61900,1421,18574,2,1940,700000,3,60487,833,224.5,60000,1 Single Family,1 Owner,.
1.79688E+11,60,49000,1122,18034,2,1975,60000,3,59961,552,204,60000,2 2-4 units,1 Owner,.
1.79752E+11,64,85600,1000,12019,1,1975,-6,1,13956,400,181.3333333,0,5 50+ units,2 Renter,1 Assisted
1.79752E+11,33,85600,1598,30834,3,1930,-6,6,41974,1128,177.6666667,42000,1 Single Family,2 Renter,0 Not Assisted
1.79778E+11,31,101200,1795,15452,2,1950,-6,2,14974,375,75,15000,3 5-19 units,2 Renter,1 Assisted
1.79778E+11,64,89200,1901,15452,3,1919,750000,2,454930,1889,163,417943,1 Single Family,1 Owner,.
1.79779E+11,-9,89200,1901,-6,3,1940,560000,-6,-6,-6,86.25,-9,1 Single Family,1 Owner,.
1.79789E+11,26,63400,1142,23509,5,1930,-6,4,14088,957,207,0,1 Single Family,2 Renter,0 Not Assisted
1.79822E+11,49,63000,1243,23801,1,1940,30000,4,141948,786,60,142000,5 50+ units,1 Owner,.
1.79829E+11,40,82300,920,15537,2,1919,-6,2,24974,782,82,25000,1 Single Family,2 Renter,0 Not Assisted
1.79874E+11,42,82300,1296,15452,3,1975,280000,2,68887,1912,197.5,50000,1 Single Family,1 Owner,.
1.79881E+11,-9,89100,1550,-6,3,1919,-6,-6,-6,-6,179,-9,3 5-19 units,2 Renter,.
1.7989E+11,52,91600,1574,18149,3,1995,30000,3,79974,393,100,70000,6 Mobile Home,1 Owner,.
1.79891E+11,-9,73247,1680,-6,6,1960,170000,-6,-6,-6,80,-9,1 Single Family,1 Owner,.
1.79903E+11,41,105900,1285,23500,1,1940,-6,4,37974,693,193,38000,3 5-19 units,2 Renter,0 Not Assisted
1.79904E+11,57,105900,2058,18126,3,1960,350000,3,44974,1924,190.6666667,43571,1 Single Family,1 Owner,.
1.79939E+11,79,65014,1019,11080,3,1960,150000,1,5500,386,207.1666667,0,1 Single Family,1 Owner,.
1.79939E+11,-9,64182,732,-6,2,1975,-6,-6,-6,-6,58,-9,3 5-19 units,2 Renter,.
1.79954E+11,70,63000,1474,11114,2,1940,-6,1,20000,1330,70,0,2 2-4 units,2 Renter,0 Not Assisted
1.79955E+11,88,63000,1243,13964,1,1950,-6,2,18400,1644,82,0,4 20-49 units,2 Renter,0 Not Assisted
1.79963E+11,88,84100,2608,23780,5,1960,600000,4,35774,520,249,19000,1 Single Family,1 Owner,.
1.79963E+11,38,84100,2268,18652,3,1950,360000,3,102474,1935,127,102000,1 Single Family,1 Owner,.
1.79964E+11,63,84100,2268,15452,3,1960,410000,2,154010,472,129,105000,1 Single Family,1 Owner,.
1.79987E+11,36,63000,1243,15470,1,1920,-6,2,112147,1488,113,110000,3 5-19 units,2 Renter,0 Not Assisted
1.80006E+11,60,49000,1122,18070,2,1950,100000,3,29961,1059,126,30000,1 Single Family,1 Owner,.
1.80015E+11,34,63400,1142,30834,5,1920,-6,6,27987,668,35,12000,1 Single Family,2 Renter,0 Not Assisted
1.80038E+11,55,61900,2140,23801,4,1960,700000,4,69948,2269,185.9166667,70000,1 Single Family,1 Owner,.
1.80053E+11,50,63000,1474,15452,2,1919,-6,2,-26,619,69,0,4 20-49 units,2 Renter,0 Not Assisted
1.80185E+11,40,63000,1243,15452,1,1940,-6,2,156087,1519,119,155000,2 2-4 units,2 Renter,0 Not Assisted
1.80194E+11,71,86700,897,11128,1,1975,-6,1,9288,223,0,0,5 50+ units,2 Renter,1 Assisted
1.80201E+11,89,63400,741,11057,2,1920,50000,1,10000,378,169.6666667,0,1 Single Family,1 Owner,.
1.80201E+11,66,63400,741,11080,2,1940,50000,1,34512,541,191,0,1 Single Family,1 Owner,.
1.80207E+11,23,89100,1202,18591,2,1920,-6,3,-13,372,84,0,3 5-19 units,2 Renter,1 Assisted
1.80238E+11,47,94655,1438,27570,2,1970,140000,5,85961,1416,0,86000,3 5-19 units,1 Owner,.
1.80239E+11,31,94655,1438,15452,2,1975,-6,2,92010,1639,142,92000,3 5-19 units,2 Renter,0 Not Assisted
1.80242E+11,47,89100,1202,23428,2,1960,-6,4,55287,1203,368,53600,2 2-4 units,2 Renter,0 Not Assisted
1.80248E+11,30,56800,915,15452,2,1975,-6,2,62974,906,171,63000,2 2-4 units,2 Renter,0 Not Assisted
1.80248E+11,70,56800,915,13964,2,1975,-6,2,54800,1693,393.4166667,20000,5 50+ units,2 Renter,0 Not Assisted
1.80259E+11,49,79200,1394,15470,3,1920,220000,2,104974,1648,139.6666667,105000,1 Single Family,1 Owner,.
1.80261E+11,52,62200,748,18670,1,1940,-6,3,278,409,69,0,1 Single Family,2 Renter,0 Not Assisted
1.80262E+11,36,62200,925,28229,2,1970,-6,5,56574,629,104,56000,3 5-19 units,2 Renter,0 Not Assisted
1.80274E+11,52,94655,1438,18149,2,1970,-6,3,137049,1810,110,137000,4 20-49 units,2 Renter,0 Not Assisted
1.80281E+11,39,94655,1438,15905,2,1960,-6,2,7912,55,0,5200,3 5-19 units,2 Renter,1 Assisted
1.80322E+11,76,56800,1221,11080,3,1950,90000,1,1000,1198,140,0,1 Single Family,1 Owner,.
1.80358E+11,45,75325,1459,15517,4,1975,230000,2,89987,2281,298,55000,1 Single Family,1 Owner,.
1.80358E+11,44,72300,1054,18591,1,1970,-6,3,36987,1010,35,37000,3 5-19 units,2 Renter,0 Not Assisted
1.80379E+11,-9,63000,1474,-6,2,1919,-6,-6,-6,-6,127,-9,4 20-49 units,2 Renter,.
1.80383E+11,46,89200,1901,24218,3,1960,-6,4,173961,2125,113,156000,2 2-4 units,2 Renter,0 Not Assisted
1.80384E+11,30,89200,1901,15470,3,1930,-6,2,115987,1782,86.66666667,106000,1 Single Family,2 Renter,0 Not Assisted
1.80452E+11,93,63000,1474,11067,2,1930,-6,1,3996,1353,53,0,2 2-4 units,2 Renter,0 Not Assisted
1.80453E+11,32,63000,1243,18070,1,1960,-6,3,19974,1240,75,15768,4 20-49 units,2 Renter,1 Assisted
1.80482E+11,-9,85600,1598,-6,3,1920,-6,-6,-6,-6,0,-9,1 Single Family,2 Renter,.
1.80486E+11,44,105900,2058,23401,3,1960,300000,4,94700,2029,449.3333333,90000,1 Single Family,1 Owner,.
1.80487E+11,47,105900,1583,18050,2,1940,260000,3,110261,2765,264.6666667,110300,1 Single Family,1 Owner,.
1.80493E+11,50,84100,2525,18050,4,1960,-6,3,21961,1422,222.3333333,22000,1 Single Family,2 Renter,0 Not Assisted
1.80494E+11,45,64810,1094,12055,3,1950,-6,1,29987,605,99,30000,1 Single Family,2 Renter,0 Not Assisted
1.80495E+11,32,64810,1094,23428,3,1940,220000,4,150587,1753,207.3333333,90000,1 Single Family,1 Owner,.
1.805E+11,-9,63000,1474,-6,2,1930,-6,-6,-6,-6,127,-9,4 20-49 units,2 Renter,.
1.80501E+11,49,63000,1474,18622,2,1940,-6,3,26974,1365,70,27000,4 20-49 units,2 Renter,0 Not Assisted
1.80502E+11,43,64400,821,18070,2,1970,-6,3,19461,863,192,19500,1 Single Family,2 Renter,1 Assisted
1.80502E+11,56,64810,1094,12019,3,1940,400000,1,341930,1876,125.5,341943,1 Single Family,1 Owner,.
1.80502E+11,47,64810,1201,18622,4,1960,180000,3,144987,2807,252.3333333,141000,1 Single Family,1 Owner,.
1.80503E+11,39,64400,821,18612,2,1970,-6,3,6974,318,93,7000,1 Single Family,2 Renter,1 Assisted
1.80503E+11,-9,64400,1095,-6,3,2005,-6,-6,-6,-6,189.6666667,-9,1 Single Family,2 Renter,.
1.80503E+11,75,64810,1094,13964,3,1985,430000,2,150000,1955,191,0,1 Single Family,1 Owner,.
1.80572E+11,35,65100,969,15891,3,1920,-6,2,32987,752,251.6666667,33000,1 Single Family,2 Renter,0 Not Assisted
1.80572E+11,64,65100,969,15439,3,1919,40000,2,39320,965,246.0833333,12000,1 Single Family,1 Owner,.
1.80579E+11,47,61900,1921,23462,3,1950,850000,4,59961,2748,239.3333333,60000,1 Single Family,1 Owner,.
1.80583E+11,45,79200,1394,12005,3,1950,150000,1,16987,1517,150,17000,1 Single Family,1 Owner,.
